"PROJECT_CODE","STATION_ID","Date","TEST_NAME","Replicate 2","Replicate 3","Replicate 1","mean","Diff rep 1 - rep 2","Diff rep 1 - rep 3","Diff rep 2 - rep 3"
"EVPA","LOX12",2015-06-03,"SODIUM",20.1,19.9,20.6,20.35,0.5,0.700000000000003,0.200000000000003
"EVPA","LOX12",2015-06-03,"POTASSIUM",1.1,1.1,1.2,1.15,0.0999999999999999,0.0999999999999999,0
"EVPA","LOX12",2015-06-03,"CHLORIDE",32.5,32.5,32.4,32.45,-0.100000000000001,-0.100000000000001,0
"EVPA","LOX12",2015-06-03,"SULFATE",0.1,0.1,0.1,0.1,0,0,0
"EVPA","LOX12",2015-06-03,"COLOR",37,37,37,37,0,0,0
"EVPA","LOX12",2015-06-03,"CARBON, DISSOLVED ORGANIC",18.6,19.4,19,18.8,0.399999999999999,-0.399999999999999,-0.799999999999997
"EVPA","LOX12",2015-06-03,"AMMONIA-N",0.019,0.019,0.013,0.016,-0.006,-0.006,0
"EVPA","LOX12",2015-06-03,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"EVPA","LOX12",2015-06-03,"NITRITE-N",0.002,0.002,0.004,0.003,0.002,0.002,0
"EVPA","LOX12",2015-06-03,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","LOX12",2015-06-03,"SILICA",10,10,10.1,10.05,0.0999999999999996,0.0999999999999996,0
"EVPA","LOX12",2015-06-03,"CARBON, TOTAL ORGANIC",19.4,19.5,19.9,19.65,0.5,0.399999999999999,-0.100000000000001
"EVPA","LOX12",2015-06-03,"IRON, TOTAL",0.025,0.021,0.021,0.023,-0.004,0,0.004
"EVPA","LOX12",2015-06-03,"PHOSPHATE, TOTAL AS P",0.014,0.013,0.011,0.0125,-0.003,-0.002,0.001
"EVPA","LOX12",2015-06-03,"KJELDAHL NITROGEN, TOTAL",1.28,1.25,1.23,1.255,-0.05,-0.02,0.03
"EVPA","CA27",2015-08-19,"SODIUM",53.7,56.7,53.2,53.45,-0.5,-3.5,-3
"EVPA","CA27",2015-08-19,"POTASSIUM",4.9,5.3,4.9,4.9,0,-0.399999999999999,-0.399999999999999
"EVPA","CA27",2015-08-19,"MAGNESIUM",15.8,16.4,15.8,15.8,0,-0.599999999999998,-0.599999999999998
"EVPA","CA27",2015-08-19,"CALCIUM",47.3,49.9,46.8,47.05,-0.5,-3.1,-2.6
"EVPA","CA27",2015-08-19,"CHLORIDE",90.4,90.7,90.4,90.4,0,-0.299999999999997,-0.299999999999997
"EVPA","CA27",2015-08-19,"SULFATE",20.6,20.6,20.5,20.55,-0.100000000000001,-0.100000000000001,0
"EVPA","CA27",2015-08-19,"COLOR",75,77,74,74.5,-1,-3,-2
"EVPA","CA27",2015-08-19,"CARBON, DISSOLVED ORGANIC",21.1,21,20.8,20.95,-0.300000000000001,-0.199999999999999,0.100000000000001
"EVPA","CA27",2015-08-19,"AMMONIA-N",0.029,0.032,0.029,0.029,0,-0.003,-0.003
"EVPA","CA27",2015-08-19,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"EVPA","CA27",2015-08-19,"NITRITE-N",0.002,0.004,0.002,0.002,0,-0.002,-0.002
"EVPA","CA27",2015-08-19,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","CA27",2015-08-19,"SILICA",15.4,15.4,15.4,15.4,0,0,0
"EVPA","CA27",2015-08-19,"KJELDAHL NITROGEN, DIS",1.22,1.26,1.25,1.235,0.03,-0.01,-0.04
"EVPA","CA27",2015-08-19,"PHOSPHATE, DISSOLVED AS P",0.002,0.004,0.004,0.003,0.002,0,-0.002
"EVPA","CA27",2015-08-19,"CARBON, TOTAL ORGANIC",21.5,21.2,21.6,21.55,0.100000000000001,0.400000000000002,0.300000000000001
"EVPA","CA27",2015-08-19,"IRON, TOTAL",0.006,0.006,0.006,0.006,0,0,0
"EVPA","CA27",2015-08-19,"PHOSPHATE, TOTAL AS P",0.005,0.006,0.006,0.0055,0.001,0,-0.001
"EVPA","CA27",2015-08-19,"KJELDAHL NITROGEN, TOTAL",1.29,1.28,1.26,1.275,-0.03,-0.02,0.01
"EVPA","LOX8",2015-09-01,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","LOX8",2015-09-01,"SILICA",4.13,4.06,4.12,4.125,-0.00999999999999979,0.0600000000000005,0.0700000000000003
"EVPA","LOX8",2015-09-01,"KJELDAHL NITROGEN, DIS",0.97,0.98,0.96,0.965,-0.01,-0.02,-0.01
"EVPA","LOX8",2015-09-01,"PHOSPHATE, DISSOLVED AS P",0.005,0.005,0.005,0.005,0,0,0
"EVPA","LOX8",2015-09-01,"CARBON, TOTAL ORGANIC",16.9,17,16.4,16.65,-0.5,-0.600000000000001,-0.100000000000001
"EVPA","LOX8",2015-09-01,"SODIUM",8.8,8.7,8.6,8.7,-0.200000000000001,-0.0999999999999996,0.100000000000001
"EVPA","LOX8",2015-09-01,"MAGNESIUM",1.5,1.4,1.4,1.45,-0.1,0,0.1
"EVPA","LOX8",2015-09-01,"CALCIUM",5.5,5.5,5.4,5.45,-0.0999999999999996,-0.0999999999999996,0
"EVPA","LOX8",2015-09-01,"CHLORIDE",11.4,12.4,14,12.7,2.6,1.6,-1
"EVPA","LOX8",2015-09-01,"SULFATE",0.1,0.1,0.1,0.1,0,0,0
"EVPA","LOX8",2015-09-01,"COLOR",71,70,71,71,0,1,1
"EVPA","LOX8",2015-09-01,"CARBON, DISSOLVED ORGANIC",16.3,16.2,16.3,16.3,0,0.100000000000001,0.100000000000001
"EVPA","LOX8",2015-09-01,"AMMONIA-N",0.01,0.01,0.01,0.01,0,0,0
"EVPA","LOX8",2015-09-01,"NITRATE+NITRITE-N",0.005,0.005,0.019,0.012,0.014,0.014,0
"EVPA","LOX8",2015-09-01,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"EVPA","LOX8",2015-09-01,"IRON, TOTAL",0.056,0.061,0.058,0.057,0.002,-0.003,-0.005
"EVPA","LOX8",2015-09-01,"PHOSPHATE, TOTAL AS P",0.011,0.012,0.01,0.0105,-0.000999999999999999,-0.002,-0.001
"EVPA","LOX8",2015-09-01,"KJELDAHL NITROGEN, TOTAL",1.04,1.04,1.03,1.035,-0.01,-0.01,0
"EVPA","CA316",2015-11-23,"CALCIUM",54.1,53.6,52.5,53.3,-1.6,-1.1,0.5
"EVPA","CA316",2015-11-23,"MAGNESIUM",17.8,17.8,17.4,17.6,-0.400000000000002,-0.400000000000002,0
"EVPA","CA316",2015-11-23,"SODIUM",55.2,54.7,53.4,54.3,-1.8,-1.3,0.5
"EVPA","CA316",2015-11-23,"POTASSIUM",6,6,5.9,5.95,-0.0999999999999996,-0.0999999999999996,0
"EVPA","CA316",2015-11-23,"CHLORIDE",84.9,84.9,85,84.95,0.0999999999999943,0.0999999999999943,0
"EVPA","CA316",2015-11-23,"SULFATE",22.8,22.6,22.6,22.7,-0.199999999999999,0,0.199999999999999
"EVPA","CA316",2015-11-23,"COLOR",108,108,105,106.5,-3,-3,0
"EVPA","CA316",2015-11-23,"CARBON, DISSOLVED ORGANIC",24.2,24,23.7,23.95,-0.5,-0.300000000000001,0.199999999999999
"EVPA","CA316",2015-11-23,"AMMONIA-N",0.033,0.027,0.025,0.029,-0.008,-0.002,0.006
"EVPA","CA316",2015-11-23,"NITRITE-N",0.004,0.004,0.004,0.004,0,0,0
"EVPA","CA316",2015-11-23,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","CA316",2015-11-23,"SILICA",18.3,18.2,18,18.15,-0.300000000000001,-0.199999999999999,0.100000000000001
"EVPA","CA316",2015-11-23,"PHOSPHATE, DISSOLVED AS P",0.004,0.004,0.004,0.004,0,0,0
"EVPA","CA316",2015-11-23,"CARBON, TOTAL ORGANIC",24.1,24.3,23.9,24,-0.200000000000003,-0.400000000000002,-0.199999999999999
"EVPA","CA316",2015-11-23,"IRON, TOTAL",0.013,0.011,0.011,0.012,-0.002,0,0.002
"EVPA","CA316",2015-11-23,"PHOSPHATE, TOTAL AS P",0.006,0.007,0.006,0.006,0,-0.001,-0.001
"EVPA","LOX3",2015-12-01,"SODIUM",21.1,21.1,21,21.05,-0.100000000000001,-0.100000000000001,0
"EVPA","LOX3",2015-12-01,"POTASSIUM",1.2,1.2,1.2,1.2,0,0,0
"EVPA","LOX3",2015-12-01,"MAGNESIUM",3.1,3.2,3.2,3.15,0.1,0,-0.1
"EVPA","LOX3",2015-12-01,"CALCIUM",10,10.1,10.1,10.05,0.0999999999999996,0,-0.0999999999999996
"EVPA","LOX3",2015-12-01,"COLOR",148,147,147,147.5,-1,0,1
"EVPA","LOX3",2015-12-01,"CARBON, DISSOLVED ORGANIC",43.3,42.7,42.3,42.8,-1,-0.400000000000006,0.599999999999994
"EVPA","LOX3",2015-12-01,"AMMONIA-N",0.023,0.023,0.019,0.021,-0.004,-0.004,0
"EVPA","LOX3",2015-12-01,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"EVPA","LOX3",2015-12-01,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","LOX3",2015-12-01,"SILICA",4.9,4.86,4.52,4.71,-0.380000000000001,-0.340000000000001,0.04
"EVPA","LOX3",2015-12-01,"PHOSPHATE, DISSOLVED AS P",0.004,0.004,0.004,0.004,0,0,0
"EVPA","LOX3",2015-12-01,"CARBON, TOTAL ORGANIC",43.5,42.8,42.5,43,-1,-0.299999999999997,0.700000000000003
"EVPA","LOX3",2015-12-01,"IRON, TOTAL",0.093,0.092,0.082,0.0875,-0.011,-0.01,0.001
"EVPA","LOX3",2015-12-01,"PHOSPHATE, TOTAL AS P",0.006,0.005,0.005,0.0055,-0.001,0,0.001
"EVPA","LOX3",2015-12-01,"NITRITE-N",0.005,0.006,0.005,0.005,0,-0.001,-0.001
"EVPA","LOX3",2015-12-01,"CHLORIDE",39.6,39.6,38.5,39.05,-1.1,-1.1,0
"EVPA","LOX3",2015-12-01,"SULFATE",0.1,0.1,0.1,0.1,0,0,0
"EVPA","CA316",2016-02-15,"CALCIUM",43.3,42.9,42.9,43.1,-0.399999999999999,0,0.399999999999999
"EVPA","CA316",2016-02-15,"MAGNESIUM",14.1,14.3,14.1,14.1,0,-0.200000000000001,-0.200000000000001
"EVPA","CA316",2016-02-15,"SODIUM",55.2,54.7,55,55.1,-0.200000000000003,0.299999999999997,0.5
"EVPA","CA316",2016-02-15,"POTASSIUM",4.7,4.8,4.8,4.75,0.0999999999999996,0,-0.0999999999999996
"EVPA","CA316",2016-02-15,"SULFATE",24.8,24.7,25,24.9,0.199999999999999,0.300000000000001,0.100000000000001
"EVPA","CA316",2016-02-15,"CHLORIDE",84,84.4,84.5,84.25,0.5,0.0999999999999943,-0.400000000000006
"EVPA","CA316",2016-02-15,"COLOR",52,53,52,52,0,-1,-1
"EVPA","CA316",2016-02-15,"CARBON, DISSOLVED ORGANIC",17.8,17.7,17.7,17.75,-0.100000000000001,0,0.100000000000001
"EVPA","CA316",2016-02-15,"AMMONIA-N",0.025,0.025,0.025,0.025,0,0,0
"EVPA","CA316",2016-02-15,"NITRATE+NITRITE-N",0.021,0.021,0.023,0.022,0.002,0.002,0
"EVPA","CA316",2016-02-15,"NITRITE-N",0.004,0.002,0.004,0.004,0,0.002,0.002
"EVPA","CA316",2016-02-15,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","CA316",2016-02-15,"SILICA",9.11,8.99,9.12,9.115,0.00999999999999979,0.129999999999999,0.119999999999999
"EVPA","CA316",2016-02-15,"PHOSPHATE, DISSOLVED AS P",0.004,0.004,0.004,0.004,0,0,0
"EVPA","CA316",2016-02-15,"CARBON, TOTAL ORGANIC",17.6,17.4,17.5,17.55,-0.100000000000001,0.100000000000001,0.200000000000003
"EVPA","CA316",2016-02-15,"IRON, TOTAL",0.003,0.003,0.003,0.003,0,0,0
"EVPA","CA316",2016-02-15,"PHOSPHATE, TOTAL AS P",0.005,0.005,0.005,0.005,0,0,0
"EVPA","LOX8",2016-03-01,"NITRITE-N",0.002,0.002,0.004,0.003,0.002,0.002,0
"EVPA","LOX8",2016-03-01,"PHOSPHATE, TOTAL AS P",0.008,0.007,0.008,0.008,0,0.001,0.001
"EVPA","LOX8",2016-03-01,"CALCIUM",3.8,3.7,3.6,3.7,-0.2,-0.1,0.0999999999999996
"EVPA","LOX8",2016-03-01,"MAGNESIUM",1.2,1.2,1.1,1.15,-0.0999999999999999,-0.0999999999999999,0
"EVPA","LOX8",2016-03-01,"SODIUM",8.8,8.8,8.3,8.55,-0.5,-0.5,0
"EVPA","LOX8",2016-03-01,"POTASSIUM",0.4,0.4,0.4,0.4,0,0,0
"EVPA","LOX8",2016-03-01,"CHLORIDE",14.4,14.3,14.3,14.35,-0.0999999999999996,0,0.0999999999999996
"EVPA","LOX8",2016-03-01,"SULFATE",0.1,0.1,0.1,0.1,0,0,0
"EVPA","LOX8",2016-03-01,"COLOR",62,62,64,63,2,2,0
"EVPA","LOX8",2016-03-01,"CARBON, DISSOLVED ORGANIC",18.3,18.5,18.6,18.45,0.300000000000001,0.100000000000001,-0.199999999999999
"EVPA","LOX8",2016-03-01,"AMMONIA-N",0.013,0.01,0.014,0.0135,0.001,0.004,0.003
"EVPA","LOX8",2016-03-01,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"EVPA","LOX8",2016-03-01,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","LOX8",2016-03-01,"SILICA",0.55,0.56,0.52,0.535,-0.03,-0.04,-0.01
"EVPA","LOX8",2016-03-01,"PHOSPHATE, DISSOLVED AS P",0.004,0.004,0.004,0.004,0,0,0
"EVPA","LOX8",2016-03-01,"CARBON, TOTAL ORGANIC",18.6,18.8,19,18.8,0.399999999999999,0.199999999999999,-0.199999999999999
"EVPA","LOX8",2016-03-01,"IRON, TOTAL",0.03,0.029,0.03,0.03,0,0.000999999999999997,0.000999999999999997
"EVPA","CA317",2016-05-16,"SODIUM",68.2,66.6,67.4,67.8,-0.799999999999997,0.800000000000011,1.60000000000001
"EVPA","CA317",2016-05-16,"MAGNESIUM",21.9,21.7,22,21.95,0.100000000000001,0.300000000000001,0.199999999999999
"EVPA","CA317",2016-05-16,"CALCIUM",51.3,48,48.5,49.9,-2.8,0.5,3.3
"EVPA","CA317",2016-05-16,"POTASSIUM",8,8,8.1,8.05,0.0999999999999996,0.0999999999999996,0
"EVPA","CA317",2016-05-16,"CHLORIDE",107,108,108,107.5,1,0,-1
"EVPA","CA317",2016-05-16,"SULFATE",39.4,40.6,40,39.7,0.600000000000001,-0.600000000000001,-1.2
"EVPA","CA317",2016-05-16,"COLOR",55,54,54,54.5,-1,0,1
"EVPA","CA317",2016-05-16,"CARBON, DISSOLVED ORGANIC",27.8,27.8,27.8,27.8,0,0,0
"EVPA","CA317",2016-05-16,"AMMONIA-N",0.023,0.019,0.041,0.032,0.018,0.022,0.004
"EVPA","CA317",2016-05-16,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"EVPA","CA317",2016-05-16,"NITRITE-N",0.004,0.002,0.002,0.003,-0.002,0,0.002
"EVPA","CA317",2016-05-16,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","CA317",2016-05-16,"SILICA",8.36,8.43,8.37,8.365,0.00999999999999979,-0.0600000000000005,-0.0700000000000003
"EVPA","CA317",2016-05-16,"PHOSPHATE, DISSOLVED AS P",0.004,0.002,0.002,0.003,-0.002,0,0.002
"EVPA","CA317",2016-05-16,"CARBON, TOTAL ORGANIC",27.7,28.3,27.9,27.8,0.199999999999999,-0.400000000000002,-0.600000000000001
"EVPA","CA317",2016-05-16,"PHOSPHATE, TOTAL AS P",0.005,0.005,0.005,0.005,0,0,0
"EVPA","CA317",2016-05-16,"IRON, TOTAL",0.006,0.006,0.006,0.006,0,0,0
"EVPA","LOX6",2016-06-08,"CALCIUM",13.8,13.5,13.4,13.6,-0.4,-0.0999999999999996,0.300000000000001
"EVPA","LOX6",2016-06-08,"MAGNESIUM",3,3.1,3,3,0,-0.1,-0.1
"EVPA","LOX6",2016-06-08,"SODIUM",16.2,16.2,16.1,16.15,-0.0999999999999979,-0.0999999999999979,0
"EVPA","LOX6",2016-06-08,"POTASSIUM",0.8,0.8,0.7,0.75,-0.1,-0.1,0
"EVPA","LOX6",2016-06-08,"SULFATE",0.4,0.4,0.4,0.4,0,0,0
"EVPA","LOX6",2016-06-08,"CHLORIDE",27.6,27.6,26.4,27,-1.2,-1.2,0
"EVPA","LOX6",2016-06-08,"COLOR",66,64,67,66.5,1,3,2
"EVPA","LOX6",2016-06-08,"CARBON, DISSOLVED ORGANIC",20.1,19.8,NA,NA,NA,NA,0.300000000000001
"EVPA","LOX6",2016-06-08,"AMMONIA-N",0.031,0.03,NA,NA,NA,NA,0.001
"EVPA","LOX6",2016-06-08,"NITRATE+NITRITE-N",0.005,0.005,NA,NA,NA,NA,0
"EVPA","LOX6",2016-06-08,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"EVPA","LOX6",2016-06-08,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","LOX6",2016-06-08,"SILICA",6.07,6.14,6.1,6.085,0.0299999999999994,-0.04,-0.0699999999999994
"EVPA","LOX6",2016-06-08,"PHOSPHATE, DISSOLVED AS P",0.004,0.004,NA,NA,NA,NA,0
"EVPA","LOX6",2016-06-08,"CARBON, TOTAL ORGANIC",19.6,20,20,19.8,0.399999999999999,0,-0.399999999999999
"EVPA","LOX6",2016-06-08,"IRON, TOTAL",0.174,0.171,0.167,0.1705,-0.00699999999999998,-0.004,0.00299999999999997
"EVPA","LOX6",2016-06-08,"PHOSPHATE, TOTAL AS P",0.008,0.007,0.007,0.0075,-0.001,0,0.001
"EVPA","CA316",2016-08-15,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","CA316",2016-08-15,"CALCIUM",33.9,32.8,33.4,33.65,-0.5,0.600000000000001,1.1
"EVPA","CA316",2016-08-15,"MAGNESIUM",7,6.8,7,7,0,0.2,0.2
"EVPA","CA316",2016-08-15,"SODIUM",13.6,13.2,13.4,13.5,-0.199999999999999,0.200000000000001,0.4
"EVPA","CA316",2016-08-15,"POTASSIUM",1.9,1.8,1.9,1.9,0,0.0999999999999999,0.0999999999999999
"EVPA","CA316",2016-08-15,"CHLORIDE",19.4,19.5,18.7,19.05,-0.699999999999999,-0.800000000000001,-0.100000000000001
"EVPA","CA316",2016-08-15,"SULFATE",2.8,2.7,2.6,2.7,-0.2,-0.1,0.0999999999999996
"EVPA","CA316",2016-08-15,"COLOR",81,80,79,80,-2,-1,1
"EVPA","CA316",2016-08-15,"CARBON, DISSOLVED ORGANIC",15.9,16,15.4,15.65,-0.5,-0.6,-0.0999999999999996
"EVPA","CA316",2016-08-15,"AMMONIA-N",0.013,0.012,0.012,0.0125,-0.000999999999999999,0,0.000999999999999999
"EVPA","CA316",2016-08-15,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"EVPA","CA316",2016-08-15,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"EVPA","CA316",2016-08-15,"SILICA",4.41,4.4,4.38,4.395,-0.0300000000000002,-0.0200000000000005,0.00999999999999979
"EVPA","CA316",2016-08-15,"PHOSPHATE, DISSOLVED AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","CA316",2016-08-15,"CARBON, TOTAL ORGANIC",15.8,15.6,15.3,15.55,-0.5,-0.299999999999999,0.200000000000001
"EVPA","CA316",2016-08-15,"IRON, TOTAL",0.006,0.006,0.006,0.006,0,0,0
"EVPA","CA316",2016-08-15,"PHOSPHATE, TOTAL AS P",0.005,0.006,0.006,0.0055,0.001,0,-0.001
"EVPA","LOX15",2016-09-08,"CARBON, DISSOLVED ORGANIC",19.8,19.9,19.8,19.8,0,-0.0999999999999979,-0.0999999999999979
"EVPA","LOX15",2016-09-08,"PHOSPHATE, DISSOLVED AS P",0.004,0.004,0.004,0.004,0,0,0
"EVPA","LOX15",2016-09-08,"SODIUM",50.8,50.2,49.5,50.15,-1.3,-0.700000000000003,0.599999999999994
"EVPA","LOX15",2016-09-08,"MAGNESIUM",10.8,10.7,10.5,10.65,-0.300000000000001,-0.199999999999999,0.100000000000001
"EVPA","LOX15",2016-09-08,"CALCIUM",32.2,31.8,31.6,31.9,-0.600000000000001,-0.199999999999999,0.400000000000002
"EVPA","LOX15",2016-09-08,"POTASSIUM",4.9,4.8,4.7,4.8,-0.2,-0.0999999999999996,0.100000000000001
"EVPA","LOX15",2016-09-08,"SULFATE",20,20,20,20,0,0,0
"EVPA","LOX15",2016-09-08,"CHLORIDE",72,72.1,72.1,72.05,0.0999999999999943,0,-0.0999999999999943
"EVPA","LOX15",2016-09-08,"COLOR",58,59,60,59,2,1,-1
"EVPA","LOX15",2016-09-08,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"EVPA","LOX15",2016-09-08,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"EVPA","LOX15",2016-09-08,"PHOSPHATE, ORTHO AS P",0.002,NA,0.002,0.002,0,NA,NA
"EVPA","LOX15",2016-09-08,"SILICA",15.3,15.3,15.3,15.3,0,0,0
"EVPA","LOX15",2016-09-08,"CARBON, TOTAL ORGANIC",21.2,19.8,20,20.6,-1.2,0.199999999999999,1.4
"EVPA","LOX15",2016-09-08,"IRON, TOTAL",0.006,0.007,0.008,0.007,0.002,0.001,-0.001
"EVPA","LOX15",2016-09-08,"PHOSPHATE, TOTAL AS P",0.005,0.005,0.006,0.0055,0.001,0.001,0
"EVPA","CA27",2016-11-16,"PHOSPHATE, DISSOLVED AS P",0.004,0.002,0.002,0.003,-0.002,0,0.002
"EVPA","CA27",2016-11-16,"CARBON, TOTAL ORGANIC",38.6,38.4,38.8,38.7,0.199999999999996,0.399999999999999,0.200000000000003
"EVPA","CA27",2016-11-16,"IRON, TOTAL",0.003,0.003,0.003,0.003,0,0,0
"EVPA","CA27",2016-11-16,"PHOSPHATE, TOTAL AS P",0.004,0.004,0.004,0.004,0,0,0
"EVPA","CA27",2016-11-16,"COLOR",94,94,94,94,0,0,0
"EVPA","CA27",2016-11-16,"POTASSIUM",9.1,9.2,9.2,9.15,0.0999999999999996,0,-0.0999999999999996
"EVPA","CA27",2016-11-16,"SODIUM",117.9,119.4,119.9,118.9,2,0.5,-1.5
"EVPA","CA27",2016-11-16,"MAGNESIUM",39,39.9,39.7,39.35,0.700000000000003,-0.199999999999996,-0.899999999999999
"EVPA","CA27",2016-11-16,"CALCIUM",88.3,89.2,89.6,88.95,1.3,0.399999999999991,-0.900000000000006
"EVPA","CA27",2016-11-16,"SULFATE",85.7,86.2,83.4,84.55,-2.3,-2.8,-0.5
"EVPA","CA27",2016-11-16,"CHLORIDE",166,167,165,165.5,-1,-2,-1
"EVPA","CA27",2016-11-16,"CARBON, DISSOLVED ORGANIC",38.7,38.6,38.6,38.65,-0.100000000000001,0,0.100000000000001
"EVPA","CA27",2016-11-16,"AMMONIA-N",0.037,0.038,0.038,0.0375,0.001,0,-0.001
"EVPA","CA27",2016-11-16,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"EVPA","CA27",2016-11-16,"NITRITE-N",0.004,0.004,0.004,0.004,0,0,0
"EVPA","CA27",2016-11-16,"SILICA",19,18.9,19.7,19.35,0.699999999999999,0.800000000000001,0.100000000000001
"EVPA","LOX8",2016-12-06,"PHOSPHATE, DISSOLVED AS P",0.004,0.004,0.004,0.004,0,0,0
"EVPA","LOX8",2016-12-06,"SULFATE",0.1,0.1,0.1,0.1,0,0,0
"EVPA","LOX8",2016-12-06,"CHLORIDE",18.7,18.9,19.8,19.25,1.1,0.900000000000002,-0.199999999999999
"EVPA","LOX8",2016-12-06,"COLOR",57,57,56,56.5,-1,-1,0
"EVPA","LOX8",2016-12-06,"CARBON, DISSOLVED ORGANIC",19.2,19.3,20.6,19.9,1.4,1.3,-0.100000000000001
"EVPA","LOX8",2016-12-06,"AMMONIA-N",0.011,0.012,0.011,0.011,0,-0.001,-0.001
"EVPA","LOX8",2016-12-06,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"EVPA","LOX8",2016-12-06,"NITRITE-N",0.002,0.004,0.002,0.002,0,-0.002,-0.002
"EVPA","LOX8",2016-12-06,"PHOSPHATE, ORTHO AS P",0.002,0.002,NA,NA,NA,NA,0
"EVPA","LOX8",2016-12-06,"SODIUM",12.4,12.9,12.3,12.35,-0.0999999999999996,-0.6,-0.5
"EVPA","LOX8",2016-12-06,"MAGNESIUM",1.8,1.9,1.8,1.8,0,-0.0999999999999999,-0.0999999999999999
"EVPA","LOX8",2016-12-06,"CALCIUM",6,5.9,5.6,5.8,-0.4,-0.300000000000001,0.0999999999999996
"EVPA","LOX8",2016-12-06,"POTASSIUM",0.5,0.6,0.5,0.5,0,-0.1,-0.1
"EVPA","LOX8",2016-12-06,"SILICA",4.49,4.6,4.54,4.515,0.0499999999999998,-0.0599999999999996,-0.109999999999999
"EVPA","LOX8",2016-12-06,"CARBON, TOTAL ORGANIC",19.8,19.5,20.2,20,0.399999999999999,0.699999999999999,0.300000000000001
"EVPA","LOX8",2016-12-06,"IRON, TOTAL",0.038,0.038,0.037,0.0375,-0.001,-0.001,0
"EVPA","LOX8",2016-12-06,"PHOSPHATE, TOTAL AS P",0.007,0.008,0.007,0.007,0,-0.001,-0.001
"EVPA","U3",2017-02-23,"CHLORIDE",146,147,150,148,4,3,-1
"EVPA","U3",2017-02-23,"COLOR",54,53,54,54,0,1,1
"EVPA","U3",2017-02-23,"CALCIUM",54.8,52.8,56.4,55.6,1.6,3.6,2
"EVPA","U3",2017-02-23,"MAGNESIUM",24,23.9,24.6,24.3,0.600000000000001,0.700000000000003,0.100000000000001
"EVPA","U3",2017-02-23,"SODIUM",90.6,88.2,94.3,92.45,3.7,6.09999999999999,2.39999999999999
"EVPA","U3",2017-02-23,"POTASSIUM",7.5,7.4,7.6,7.55,0.0999999999999996,0.199999999999999,0.0999999999999996
"EVPA","U3",2017-02-23,"SULFATE",19.6,19.6,20.3,19.95,0.699999999999999,0.699999999999999,0
"EVPA","U3",2017-02-23,"CARBON, DISSOLVED ORGANIC",32.6,32.7,33.5,33.05,0.899999999999999,0.799999999999997,-0.100000000000001
"EVPA","U3",2017-02-23,"NITRATE+NITRITE-N",0.018,0.01,0.012,0.015,-0.006,0.002,0.008
"EVPA","U3",2017-02-23,"NITRITE-N",0.004,0.002,0.004,0.004,0,0.002,0.002
"EVPA","U3",2017-02-23,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"EVPA","U3",2017-02-23,"SILICA",9.22,9.38,9.57,9.395,0.35,0.19,-0.16
"EVPA","U3",2017-02-23,"PHOSPHATE, DISSOLVED AS P",0.004,0.004,0.004,0.004,0,0,0
"EVPA","U3",2017-02-23,"CARBON, TOTAL ORGANIC",33,33.3,33.9,33.45,0.899999999999999,0.600000000000001,-0.299999999999997
"EVPA","U3",2017-02-23,"IRON, TOTAL",0.006,0.006,0.006,0.006,0,0,0
"EVPA","U3",2017-02-23,"PHOSPHATE, TOTAL AS P",0.007,0.006,0.006,0.0065,-0.001,0,0.001
"EVPA","U3",2017-02-23,"AMMONIA-N",0.037,NA,NA,NA,NA,NA,NA
